ID,取引価格（総額）_log
11112885,7.15421230395989
11112891,7.275023911363631
11112897,7.4563495257165675
11113266,7.278874259097474
11113512,7.194595295772135
11113914,7.353195090837363
11113982,7.434570682848815
11114117,6.908139346727467
11114177,7.302701420024282
11114179,6.73846936564144
11114485,7.0953957815578805
11114764,7.110104950144236
11114795,7.019201678918079
11114848,7.004258373411678
11114851,7.377358039252078
11114854,6.972316673727845
11114857,7.194071468724011
11114871,6.776386437438403
11115720,6.9066720428915955
11115911,7.221376898918507
11116381,7.3349956559944065
11116408,7.183268957369183
11116529,6.700926542050799
11116538,7.345428808173758
11116542,6.700926542050799
11116544,6.911355197721175
11117309,6.2017022997737055
11118360,7.240191734059205
11118422,6.307608584119703
11119139,7.2896140255371185
11119144,7.3125883660748965
11119232,6.8227258127775325
11119233,7.021720650596048
11119234,7.444037376974983
11119396,6.416545905581989
11120310,7.2903054895168395
11120312,7.415558985393423
11120315,7.290340382904872
11120318,7.415558985393423
11120320,7.1275568609485624
11121538,6.8928923695469075
11122207,7.312730560534913
11122984,7.053707230916228
11123087,6.9368126680787325
11123091,6.862698658336452
11123542,7.066965452076303
11123889,6.7913757513281645
11123892,6.982595004410678
11124581,7.025750604468504
11124846,7.400469444260945
11124848,7.42093641276696
11125161,6.9697448679281235
11125172,6.8156466822045845
11125174,7.11239657932936
11125566,6.61791938277301
11126250,6.919392363022277
11126428,7.138067534706041
11126687,6.970500636732968
11127098,7.412775525815882
11127432,7.0087699161129695
11127433,7.297162331106115
11127641,7.164365770416434
11128002,7.184163471676946
11128060,7.459041936808125
11128238,7.180340277434369
11128239,7.154924951060309
11128241,6.970371251269583
11128520,7.0010975958959625
11128522,7.243524352897408
11128736,7.593170442675078
11128870,7.490251963710652
11128873,7.442352498592872
11128876,7.4425914270456515
11128878,7.642164177487125
11128999,7.541315205265484
11129008,7.511892141309184
11129472,7.31161695824218
11129877,7.171534347434065
11130384,7.239708657662256
11130387,7.382405426410821
11130388,7.429566665507161
11130639,7.446557671621408
11130651,7.073397021663316
11130653,7.446557671621408
11131259,7.582018403472626
11131260,7.6812179731426955
11131261,7.451361927414109
11131262,7.512014359225733
11131263,7.516432083893252
11131264,7.5566991798117416
11131270,7.531988622821959
11131271,7.448188486988435
11132314,7.066504986130999
11132639,6.584661588916595
11132859,6.646782005502856
11133037,7.4212965519913485
11133040,7.357538010258047
11133049,7.03811295574147
11133054,7.330678360702368
11133258,7.430644309543394
11133486,7.189428615303312
11133489,7.292841061780792
11133507,6.735596686549988
11135112,6.854392792132889
11135711,6.696152695339317
11135712,6.709718964112053
11136296,6.9015519084228085
11136421,6.807341169860994
11136423,6.912847788434876
11136641,6.878018906842281
11136644,6.828919725217287
11136646,6.617751078007649
11137068,6.208601900718551
11137074,7.161384376074113
11137699,7.153785784297107
11137767,7.174426135401287
11138603,6.903181896327116
11138604,6.933804643582205
11138759,6.895648870635657
11139147,6.857961964404801
11139995,6.667643729933969
11140000,6.973810084992979
11140243,6.797501982246483
11140254,7.240497832474116
11140495,7.0210869733332
11140510,7.411605116324111
11140511,6.941800721685103
11140833,7.091234777151993
11140839,6.9516430750179286
11141679,6.628091093351865
11142803,7.466856837103184
11143755,6.9844405155704665
11143937,7.310947585231807
11143941,7.325567074467176
11144041,7.442496746446241
11144544,7.278444261932077
11144618,7.482447571312301
11144731,7.429390271726496
11144734,7.324625188491683
11145249,7.497329186267214
11145283,6.818315989528095
11145285,7.305177212350207
11145288,7.068221884550117
11145300,6.890839967673452
11145302,7.307940550708631
11145974,7.453846900098194
11146274,7.2987800584613405
11147082,7.3489370955744
11147512,7.201403125069758
11147514,7.2494694966185484
11147516,7.2042231832385335
11148183,7.177539969771194
11149075,7.269977528774569
11149077,7.302628922654877
11150252,7.04381554936615
11150378,6.986321266833399
11150381,7.030787897241122
11150831,7.156949862734934
11150833,7.270190859929557
11151504,6.532206122936832
11162183,7.071677178039383
11162249,7.045050380626161
12000003,7.384697145783707
12000167,7.1018799101199015
12000341,7.510212189218365
12000371,7.166581487115891
12000424,7.3367545386175115
12000604,7.518774925967561
12000605,7.484814021023619
12000640,7.4828188682158325
12000656,7.280098989491286
12000748,7.362719048578843
12000801,6.6078961512607854
12000802,7.231989879817151
12000915,6.808142599232679
12000918,7.434297057943412
12000946,7.135038474506507
12000953,7.433066972684078
12000954,7.543797010813901
12000955,7.433066972684078
12000994,7.377387671214593
12001000,7.190410421425835
12001001,6.537902206427081
12001002,7.481676591738183
12001221,7.439542464218778
12001223,7.395888813315092
12001224,7.4308888282867365
12001225,7.350273988612548
12001226,7.403872308332036
12001273,6.665195312404405
12001274,6.974142874351432
12001277,7.4849376102033105
12001278,6.660540799629739
12001433,7.384186164201275
12001436,7.110901842202676
12001480,7.317537294051739
12001481,7.481428901034095
12001621,7.2528955674372435
12001622,7.112764681254488
12001623,7.0406324301461725
12001624,6.822442088179979
12001625,7.008888053012811
12001682,7.474894067651154
12001683,7.360202516587712
12001701,7.581667172699862
12001818,7.367885509398178
12001970,7.374368177389101
12002039,7.562368840734932
12002041,7.5736549618043085
12002085,7.285138569343329
12002087,6.746002213403175
12002088,6.741645957357056
12002091,6.916155384033396
12002272,7.297503283589225
12002273,7.1744777894549765
12002274,7.32629345908135
12002329,7.426887143096852
12002481,6.733274032446606
12002482,6.993677842110545
12002486,6.758027890508975
12002659,6.811783334760183
12002660,6.950746631990618
12002685,6.521686943658273
12002686,6.9410079724430025
12002687,6.690500922842719
12002688,6.52106398270978
12002737,7.375260650039776
12002738,7.375260650039776
12002940,7.1616695029730835
12002965,6.661706725690916
12003085,6.964959867242953
12003088,6.557017537391764
12003263,6.44040532915214
12003302,7.357636158489195
12003398,6.629046420492905
12003399,6.525355602218863
12003409,6.28130447398547
12003410,6.643170770793926
12003613,6.223006203717038
12003614,6.187565056815173
12003615,6.251381569613005
12003616,6.529753443919328
12003721,7.326525785068371
12003727,7.418380272282628
12003728,7.537708684372416
12003732,7.183668137736448
12003733,7.505927737610826
12003734,7.505898470533028
12003735,7.3676250656341375
12004049,7.331019808448994
12004054,7.362725668026381
12004265,6.903789328965258
12004358,7.062114302439364
12004359,7.105166662329401
12004428,6.444386959551885
12004429,6.20469971269724
12004501,7.576047552049912
12004578,7.585244087298182
12004579,7.578593366755979
12004580,7.230509720179899
12004584,7.526551507916428
12004585,7.712873296876325
12004586,7.634907031227676
12004587,7.588403317032264
12004588,7.414684520904005
12004692,6.689941434303913
12004693,7.064413763834842
12004694,6.482825559211656
12004695,6.628605150928531
12004809,6.426031939258979
12004830,6.977138953429576
12004831,7.5909531727575335
12004832,7.5106971250590435
12004833,6.663848699506441
12004836,7.671723060605733
12004837,7.0033745615137
12004838,7.344774019261341
12004839,7.433307573803358
12004840,6.91429315714737
12004841,6.979769748407255
12004842,7.1974714201501495
12004843,7.671723060605733
12004844,7.143044783448068
12004845,7.670455024505047
12005051,7.144335086921022
12005053,7.046655660358513
12005280,7.27831617173723
12005281,7.031246519100724
12005282,7.17079657607779
12005286,7.398118115205615
12005287,7.181564747070681
12005288,7.120215579855408
12005289,6.950321894009128
12005290,7.193302142354948
12005291,7.275142304664184
12005500,7.445345043066797
12005602,6.724526837758595
12005654,7.327414230896922
12005655,7.272411038238385
12005657,6.946327398673285
12005658,6.926818285389883
12005807,7.1671871642359894
12005808,7.129873364824485
12006345,7.057275664427553
12006346,6.90319699450718
12006602,7.099330726540436
12006715,7.020104567976367
12006716,6.948698197364356
12006740,6.886701483908616
12006815,7.231964285540535
12006876,7.047875596643
12006877,7.082722861211569
12007051,6.368535821418489
12007388,6.562902464699703
12007516,6.955519979369518
12007517,6.993815292796038
12007658,6.946926526227252
12007666,7.338084512534812
12008100,7.003981510471868
12008101,7.042684474477396
12008112,7.296970756014248
12008227,7.189072305897539
12008393,7.484589933272524
12008394,7.349163393238368
12008400,7.35123206300793
12008401,7.2314304257253355
12008402,7.25212994938341
12008439,6.958426786726461
12009059,6.985707187272403
12009060,6.883329158894525
12009061,7.0335153473198195
12009300,6.936772529079626
12009301,6.973703782055382
12009304,6.988898835974491
12009305,7.502609288546756
12009306,7.5326892978101245
12009307,7.489441774680354
12009494,7.456880301543145
12009669,7.586903936139111
12009702,6.970009249792332
12009703,7.1320982714414285
12009704,7.186238744854313
12009705,7.193470973733328
12009706,6.963244845629566
12009707,6.683936780071339
12009708,7.438092515186077
12009803,6.547213600024075
12009804,6.78094251350316
12009805,6.858025445867455
12009909,7.607784316405985
12009910,7.517648311426463
12009911,6.620802842327771
12009912,6.974746872453563
12009913,6.77875665752061
12009914,7.476440907975614
12009916,7.4026013115978815
12009917,6.7312423333447375
12009918,6.975040005374798
12009919,6.866976704678571
12009920,6.8409980958512495
12009921,7.175150607116544
12009922,6.937054130955748
12009923,6.773878523749131
12009924,7.012895112802425
12009925,7.484796141563951
12009926,6.925537659252839
12009927,6.925537659252839
12009928,6.711088398712069
12009929,7.53837398891782
12010159,6.850246402045743
12010160,7.329845092441497
12010162,6.979760257755102
12010163,6.948675865137504
12010164,7.331050523513729
12010165,6.803452216515825
12010166,6.945567071015714
12010167,7.386816548981245
12010168,7.3810278901087765
12010263,7.360415484698843
12010264,7.364215045374594
12010265,7.331075182682728
12010304,7.500941534968196
12010305,7.3780335653715055
12010306,7.3710575598363555
12010307,7.541774368692856
12010308,7.113077127645548
12010373,6.7019812807126975
12010374,6.778568214375158
12010445,7.140500942650898
12010446,6.935457448077529
12010447,7.119521172536834
12010448,7.02150150104319
12010449,7.219701235745753
12010450,7.055179915942298
12010451,7.3171721272963826
12010452,7.181094867042051
12010453,7.085093845709914
12010454,6.98144111811632
12010455,7.035397319272202
12010456,7.118634928645053
12010457,6.798709380078336
12010458,7.5018747434873525
12011327,7.365377585373703
12011328,7.453640592477435
12011478,7.50625644436879
12011515,7.388394977471794
12011671,7.721653367050072
12011672,7.334249514939891
12011677,7.273526441748824
12012008,7.168828007579331
12012206,7.346278237064219
12012415,7.480716183817241
12012416,7.48131320318099
12012562,7.349744485765837
12012563,7.248504187604018
12012813,7.3405495513225585
12012821,7.53311152088633
12012951,7.132606582733106
12012952,6.882375181342303
12012953,7.040920827441975
12012954,6.9074401471731175
12012955,7.162237736832926
12012956,7.01120052110755
12013281,7.336197979629933
12013351,7.283782592383835
12013352,7.012358114395888
12013386,7.302596733493739
12013458,7.468602812833502
12013459,7.5622746039879205
12013460,7.496859452334826
12013577,7.4993663536829045
12013584,7.3158658405988035
12013585,7.737889639824236
12013586,7.4471557443983265
12013587,7.62524628265849
12013743,7.540235131879007
12013783,7.530537133665348
12013823,7.598165480329644
12013999,7.310301315166861
12014225,6.989776816389183
12014288,7.44558900540728
12014289,7.453870600635569
12014290,7.525061295656814
12014293,7.513996470543797
12014294,7.547050675896655
12014651,7.495642698067658
12014670,7.461214058772006
12014673,7.105549686882513
12014690,7.4165700049326695
12014692,7.24254617228952
12014767,7.254946165339884
12014845,7.31031066935255
12014846,7.666822407131366
12014854,7.666334075430482
12015010,7.520019948853583
12015164,7.229746559036618
12015197,7.507014068776293
12015198,7.283473047244366
12015199,7.495159309561472
12015205,7.496773656097004
12015206,7.5300875650614
12015322,7.5519621353511175
12015326,7.110860595755162
12015377,7.435525761761849
12015463,7.18768427734616
12015466,7.282461530125485
12015776,7.513210332604592
12015778,7.480772667127616
12015779,7.608449071223473
12015780,7.428200234530108
12015866,7.472736515886988
12015867,7.378195919770996
12015868,7.391622064297958
12015869,7.482062118493658
12015870,7.513892843445391
12016046,7.461368255309773
12016179,7.573667913719056
12016180,7.5450163371744114
12016181,7.653739772948101
12016297,6.6416328528309165
12016356,7.537518282556043
12016357,7.5382794020269905
12016661,6.807045563280498
12016695,7.2674149556721295
12016696,7.262420956774265
12016754,7.276122284560686
12016755,7.114149402374195
12016815,6.483444129450533
12017123,6.589163876141028
12017220,6.8673598731754115
12017221,7.4039278158702
12017222,6.866934364628866
12017223,7.148553419598638
12017224,7.097036111308738
12017274,7.072169955246594
12017299,7.548328677762556
12017301,7.139842129578636
12017482,6.221396084546187
12017483,6.221092590634773
12017484,6.45449632175457
12017518,6.705908987444454
12017525,6.479741974450692
12017546,7.492808275740381
12017551,7.118633665415398
12017552,7.21057316166896
12017675,7.652702091726305
12017676,7.61392920245103
12017677,7.420552695584513
12017678,7.636905700372515
12017786,7.469185763614678
12017850,7.114108905869852
12017859,7.424969094296503
12017908,7.460429582740504
12017948,6.8050761332399485
12018014,7.142564963812423
12018050,6.4383116003700795
12018419,6.889158918131357
12018420,7.302634085308073
12018423,6.812228732749083
12018424,6.821894156412534
12018794,7.342183273316545
12018795,7.433880567770371
12018797,7.416023906291664
12018798,7.405353115923377
12018996,7.238877749132528
12018997,7.190923797750952
12019194,7.479124392634566
12019283,7.124627619661608
12019399,7.267872687574954
12019632,7.43781859894386
12019757,7.386453775313021
12019814,7.00982580081113
12019816,7.041043643348821
12019839,7.158618253946294
12019840,6.784704155882142
12019844,7.462588673410083
12020017,7.4427004366557705
12020018,7.330150526191553
12020019,7.456308276416395
12020052,7.387268341891282
12020053,7.34333086254419
12020211,7.001412414913592
12020595,7.480961177231747
12020706,7.162337563187445
12020707,7.26620633852857
12020708,7.064084461997383
12020880,7.01397164976736
12020985,7.419823473854803
12020987,7.078000602409604
12020996,7.474365795502187
12020997,7.4908448740662505
12020998,7.479798404536184
12020999,7.504337539471613
12021478,7.437497117491342
12021513,7.276166908175488
12021524,7.258391866572022
12021781,7.555137136447591
12021807,6.663028307660463
12021808,7.629717986389678
12021809,7.300089010414302
12021820,7.329157429628395
12021821,7.217510574568496
12021822,7.13778885939944
12021826,7.525561940200823
12021827,7.498499526019511
12021828,7.306820320252802
12021835,7.448639788934401
12021836,7.469933755135118
12021837,6.846896514925876
12021838,7.393472258234947
12021839,6.88360248630465
12022170,7.256508421907537
12022171,7.502298549647607
12022172,7.550922160372937
12022173,7.294869770196816
12022397,7.455790748242867
12022462,6.6788939296045235
12022523,7.308994016359355
12022524,7.266100395501241
12022526,7.145077422560521
12022875,7.013932877729263
12022876,7.103676112660054
12023148,6.641738625253
12023149,6.5156063292634645
12023150,6.416959882178383
12023229,7.448121077326486
12023230,7.391342423250681
12023611,7.300922461744701
12023644,7.48099572364348
12023720,7.360577009650903
12023721,7.439873428478519
12023776,7.14614364701983
12023777,7.482216063973678
12023836,7.4254057992598
12023842,7.195563150219241
12024050,6.7124296128153
12024109,7.455552053394697
12024111,6.640712944210724
12024175,7.374124731617331
12024230,7.42595445260283
12025456,6.969247841548074
12027067,7.422178591023247
12027068,7.221058302921179
12027377,7.247212475241757
12027378,7.371109184816447
12027423,6.941716393833784
12027527,7.394503639610094
12027785,7.017471857822145
12027786,7.191384632239365
12027905,7.012407991990449
12028150,7.12966883530981
12028152,7.432468351012654
12028153,7.462499874987781
12028207,7.329885250562077
12028208,6.605696778463031
12028212,7.459573704768309
12028304,6.382690828924166
12028305,6.418148729908288
12028308,6.219213209237124
12028309,6.458562447573471
12028392,6.537724560626039
12028397,6.633874965674093
12028538,7.225497510690532
12028707,7.184984321940223
12028833,6.995606570880521
12028836,7.348313739942571
12028837,7.235899001958456
12028889,7.283226406951135
12028941,7.196530070575972
12028942,7.283162283044181
12028999,7.293283174838392
12029038,6.683881152525419
12029165,7.164171704371251
12029166,7.326641804547056
12029350,7.332004417827795
12029351,7.15949988484018
12029352,7.119422519102279
12029355,7.0353711328355395
12029356,7.465859643539778
12029357,7.308235367840548
12029358,7.125766618501437
12029359,7.53843767843767
12029616,7.009320547205579
12029720,7.200674687061004
12029756,6.941373686341435
12029816,7.191815116132399
12029893,7.098027565969384
12029894,6.344500826355633
12029900,6.2462777992579435
12029979,6.362551033998899
12030074,7.376387006719864
12030113,6.9814203279968625
12030114,7.351922182004731
12030181,7.40363181471898
12030182,7.206776170193389
12030184,6.839795802345971
12030323,7.3290389102502465
12030489,6.4959139253923635
12030710,6.906469983082384
12030823,7.473316625688516
12030824,7.359764097613555
12030825,7.32358081946718
12030826,7.264413486609073
12030830,7.204005555610276
12030969,7.158217092379118
12031155,7.350355031937832
12031156,7.413087204640427
12031157,7.029169944787837
12031158,7.424149217366721
12031159,7.438139224167789
12031339,7.285258158259415
12031398,6.951548050077446
12031484,7.301400982596096
12031485,7.345820188905595
12031549,7.554223596183316
12031558,6.92482036092574
12031559,7.280930590418118
12031560,7.582272526430802
12031561,7.5132492719869015
12031562,6.417172153598597
12031563,7.0870438594177045
12031564,7.638190862807087
12031764,7.060348002097898
12032055,7.282912855949453
12032070,7.346696094903847
12032146,7.107421951619494
12032213,7.304012008162767
12032214,7.234748493129055
12032236,7.262034491857437
12032237,7.369025336329228
12032429,7.020093314341629
12032526,7.452476941021405
12032533,6.9419964145244
12032553,7.225062089012499
12032614,6.943581674681545
12032615,7.1938935083409685
12032616,7.153425335785079
12032675,7.277819024903219
12033741,6.996962562409165
12033846,6.6553589253793985
12033848,6.800601134273255
12033894,6.792855516811227
12034565,6.798128934307967
12034566,6.79822184320928
12036832,6.633153908940356
12036833,6.521328612731554
12036835,6.719080411699109
12036836,6.78259756718618
12037181,7.384531393353681
12037966,6.742353566579892
12037970,6.503584219088239
12038168,7.245812773947785
12038334,7.143076936010314
12038495,7.913119909364734
12038587,7.423765573158778
12039088,6.898840977102924
12039089,7.2000440305771525
12039092,7.23349406140307
12039093,7.131924661228845
12039094,7.204448929415091
12039095,7.155643451154197
12039167,6.531382440882493
12039671,7.1848653538892
12039919,6.848541196082187
12040101,7.351636122471921
12040198,7.260874616066203
12040199,7.298295543178221
12040200,6.944944282196656
12040206,7.2361429656364775
12040207,7.250690254092094
12040514,7.339621941232378
12040965,7.185262448313103
12040966,7.257915273163375
12041337,6.986913650778667
12041391,6.947008317893355
12041708,7.353034616529933
12041709,7.357539486297872
12041774,6.803182751659584
12041775,7.107928704559264
12041779,7.101898833066107
12041921,6.879389089484293
12042063,7.071259717898755
12042069,6.964864916396828
12042071,6.792621137336454
12042073,7.368985313776547
12042075,7.317763961142201
12042077,7.418966640268989
12044995,7.000559053703161
12044996,7.448973148638364
12044997,7.141801509346538
12044998,6.967548161716151
12045129,7.363706182679581
12045133,7.472035124204009
12045405,7.63648096954402
12045406,7.598353290365274
12045407,7.6100991027516125
12045409,7.626423212286535
12045411,7.6419959508131505
12045738,7.340425205039232
12045758,6.908710017154512
12045781,7.072865446387452
12045891,7.102911221848936
12045893,7.225999417193543
12046010,7.549607210036983
12046012,7.4222038773702455
12046013,6.764931089323404
12046014,7.347269845836231
12046015,7.327103774148799
12046016,7.432296494718266
12046140,7.373343643470291
12046141,7.386650935278788
12046402,7.348118429994597
12046491,7.45913268489225
12046620,7.515277708011924
12046826,7.340284592877477
12046937,7.20958837705088
12046938,7.142177103941581
12047054,7.380975572392516
12047194,7.425960940526208
12047218,7.448462422140646
12047219,7.459519468070773
12047221,7.327155058427529
12047222,7.4084338402323615
12047308,6.898602661704039
12047309,7.130605499974449
12047319,7.405915459271665
12047320,6.696020434433136
12047321,6.793385251334436
12047322,7.060643656551054
12047323,6.849692770129002
12047612,7.135755136105763
12047688,6.712364713123126
12047781,6.930275023555769
12047783,7.392287474714731
12047784,7.012536139131141
12047947,7.316212927759077
12047948,7.284138674009555
12047949,7.243003538266214
12048495,6.731418193856588
12048507,6.606633996804503
12048635,6.577304793835547
12048636,6.8096210951314164
12048640,6.399597959944539
12048641,7.167688728810237
12048750,7.182098695019405
12049248,7.401679092731591
12049262,7.308601752341613
12049264,7.598469852449274
12049266,7.102849480626369
12049268,7.1042742017699005
12049532,7.158180918560282
12050319,6.815385395698343
12050387,6.616297252346998
12051800,7.284964151194271
12051802,7.218000072768295
12051804,7.283420565561397
12051806,7.258922997684587
12052175,7.124389094196224
12052510,7.283752059291566
12052736,7.304010223457698
12053031,7.399992833942123
12053033,7.224260077584286
12053301,7.03026762046041
12053405,6.830023185571976
12053406,7.164966877034997
12053552,7.1573962257703165
12054565,6.861752804628022
12054566,7.131527958946883
12054567,7.132216827446251
12054733,7.48193048091504
12054794,7.5831192658065
12055006,6.956966246978235
12055065,7.195145492917231
12055241,7.633316717144557
12055247,7.461048727504659
12055249,7.676238908785199
12057509,7.070611543773383
12057517,6.938214954881709
12057518,7.192709698845278
12057803,5.665345831540603
12057805,6.859191220706136
12057911,6.3445478488755285
12058178,7.111007427986736
12058179,6.98331464416046
12058180,7.270918828608568
12059894,6.9849215380147465
12061792,6.575620213211211
12062601,7.690417690586623
12062610,7.291324168849028
12062910,7.319447509572343
12063043,7.280716545694766
12063307,7.3768278343878935
12063597,7.195104391986523
12063599,7.165682602041816
12063601,7.246553427490257
12063706,7.209092843608607
12063714,7.279413323358906
12064217,7.114064602029898
12064434,7.403403496921624
12064695,7.242211845318725
12064698,7.182221727529468
12065603,7.309202762135915
12066179,7.365562411787995
12066195,7.402153603619387
12066527,7.347699763567373
12066726,7.27319992514904
12066728,7.272255311825529
12066730,7.283309119447976
12066732,7.227929776778622
12066734,7.25936857955777
12067145,6.637642519145303
12067155,6.7092183650733395
12067157,6.661190951594354
12067159,7.269977531073291
12067745,7.3313959902665
12067747,6.950713342178613
12067749,7.260805662438825
12068081,7.494937471515335
12068326,7.0825263866850054
12068329,7.224109548225069
12068364,7.056646823490415
12068601,6.495559397461739
12068603,7.2073511313308725
12068611,7.216599120924057
12068613,6.563983094986645
12068616,6.996341069320332
12068619,7.262661054698514
12068622,7.278487758376977
12068625,7.247412850686366
12069319,6.508243804169393
12069323,7.156669150567041
12069341,7.334400815921889
12070013,7.1802795774713575
12070016,7.0319214444092
12070782,6.510499487610358
12070973,7.441151753683585
12070975,7.491832776894937
12070978,7.382200371543183
12070980,7.399352344569143
12070982,7.346225847636553
12071213,7.602506699498975
12071812,6.547428340722364
12071813,6.548331705376191
12071815,6.766717677828512
12071816,6.528261030126347
12071823,7.211606744800602
12071824,6.795655194933975
12071825,6.382518938443052
12071826,6.590809696591271
12071827,7.211612370718221
12072081,7.441735734058021
12072083,7.392820267880615
12072934,7.040278991182737
12073146,7.166033242268225
12073339,7.383172894261982
12073807,7.410459904967058
12073810,7.5107985846847605
12073821,7.262048561969374
12074590,6.226231234394002
12075623,6.6544591965590945
12075632,6.862657928517304
12075634,6.918722445627125
12075636,6.974208336336859
12075916,7.1869116006889975
12075919,7.225495923850146
12075922,6.938177644867234
12075925,7.127826308067987
12075927,7.2482821126222925
12076410,7.236509204912279
12076414,7.2449057533037085
12076538,7.108580683383151
12077112,6.85211617957487
12077116,6.845655145172341
12077213,7.237131653931134
12077289,7.0138647380328925
12077345,7.393469863832586
12078662,7.022053583692503
12079010,6.874532999234314
12079146,7.299174205801476
12079864,6.31521888188798
12079865,6.3361185094948524
12079866,6.6502878075418606
12079867,6.3464952678513225
12080360,7.144373849688591
12081182,7.444703220138666
12081187,7.057782625079399
12081410,6.765606177215959
12081413,6.782441196596465
12083233,7.258956674785994
12083236,7.18197905071789
12086057,7.80663351164873
12086060,7.737307632745676
12086063,7.637886631522019
12086066,7.576387439717732
12086069,7.782458698538294
12086072,7.748515936257138
12086092,7.854991147309276
12086095,7.186124133422297
12086098,7.775876906402887
12086101,7.823458970246292
12086103,7.743250565517648
12086105,7.676929440618527
12086443,7.66159176307155
12086444,7.612176148166608
12086445,7.83566225136012
12086446,7.577186244593082
12086447,7.608523731762618
12086448,7.66159176307155
12086810,6.902045224121357
12086811,7.67442577656253
12086812,7.526018676080864
12086818,7.6066503626733715
12086820,7.438607962721486
12087142,7.722596388219932
12087144,7.614952773377231
12087148,7.644606808568365
12087150,7.64882312362321
12087152,7.716114454814527
12087154,7.6676884952172255
12087156,7.7464540029653115
12087158,7.760136605705293
12087488,7.592507559819865
12087489,7.373728850453936
12087494,7.38648905180869
12087495,7.3790113306009255
12087654,7.494232220031439
12087656,7.385695612481609
12087658,7.4966270697364275
12087662,7.439504229585174
12087664,7.4677548620881575
12087666,7.516421281140126
12087863,7.456315974122955
12088060,7.397518344576626
12088094,7.394646903064567
12088097,7.598047368376934
12088101,7.4261841188472975
12088312,7.8106014885529556
12088313,7.780695045382667
12088314,7.77948371634289
12088316,7.610462194015398
12088328,7.776558262281968
12088330,7.68432524283552
12088332,7.680844092888918
12089127,7.615741367102727
12089602,7.656164717531454
12089605,7.7904940293296905
12089613,7.765674732472591
12089616,7.464018297409768
12089619,7.416295629887929
12089622,7.430303684420244
12089626,7.723546189820421
12089630,7.6030242447048115
12091366,7.630339003677577
12092474,6.80306796666204
12092478,7.23237148445747
12097506,6.625325118046052
12097508,6.632676757768886
12097511,6.626491702142562
12097738,7.226467615000879
12097741,6.99593251602036
12097743,7.2745553287364455
12097745,7.353384145959714
12097746,7.099572149948623
12097747,7.171589966413337
12098672,6.65315659807172
12098676,6.858889200277585
12098789,6.990996446139559
12098791,6.998157767115696
12098794,7.063545575807426
12098796,7.055933114289383
12098952,7.416733200592728
12098954,7.4354801577094065
12098959,7.477308939991049
12098999,7.425832831367708
12099000,7.389975312726212
12099001,7.357943652894271
12099089,7.334315208606865
12099092,7.345711012616919
12099095,7.293029222495493
12099098,7.274480677406828
12099101,7.508202513680266
12099211,7.040861045415364
12099230,7.13263525392967
12099497,7.18863403779987
12099500,7.073396838683545
12099503,7.1013781690579725
12099507,7.356379601576429
12099511,7.074816810563438
12099709,6.814924290244251
12099711,7.110691200329302
12102195,7.349736835159031
12102689,7.064457862423619
12102690,7.0699456173519035
12102691,7.0699456173519035
12102692,7.121117541630897
12103060,6.6145960724087605
12103062,6.564307651817131
12103064,6.77059275135923
12104086,7.001491559220263
12104088,6.597313986606527
12104090,7.244940422212682
12104252,6.783153397955237
12104256,7.178930907084067
12104261,7.066551770933032
12105394,6.56017071901578
12105396,6.626548877805052
12116676,7.315896085111191
12116785,6.661300485918458
13000000,7.709511641946552
13000053,7.337990037364397
13000055,7.899452889526759
13000056,7.83615619824805
13000057,7.310680210204988
13000083,8.039214288919796
13000084,7.353272521874779
13000085,8.139272614208874
13000086,7.737341706045556
13000087,7.514816594791685
13000088,7.551818668675348
13000153,7.35017468795182
13000154,7.41914736888266
13000155,7.594657843006286
13000157,7.381105366474039
13000158,7.510658734951441
13000159,7.590604132968964
13000160,7.402621396409416
13000161,7.610770404872881
13000162,7.699413482336892
13000163,7.3732588282744835
13000288,7.971462587258099
13000289,7.553260706314371
13000290,7.553260706314371
13000291,7.484137334060849
13000341,7.332230001220172
13000351,7.348385927046482
13000352,7.465450504862244
13000395,7.704755016764914
13000401,7.379505865534009
13000515,7.325340883602043
13000547,7.379121695916295
13000573,6.942621550638765
13000579,7.609123528418307
13000657,7.493404088305664
13000685,7.335250599547313
13000686,7.238679112681568
13000710,7.399989138478588
13000711,7.575053423872139
13000712,7.881650554603006
13000713,7.532964004971791
13000785,7.346620205110258
13000786,7.887290487535353
13000802,7.329977477731531
13000803,8.011614470541199
13000804,7.363263095608593
13000834,7.488282973022749
13000883,7.369285888562482
13000890,7.504688336582908
13000906,7.535564573449323
13000907,7.4300259372807504
13000908,7.446013813163084
13001000,7.711506725740525
13001001,7.356033773666494
13001038,7.622576832631802
13001047,7.3672396980423525
13001065,7.701479422264064
13001066,7.549752604343319
13001068,7.640806632974897
13001104,7.3933659099323865
13001105,7.402278113699725
13001106,7.332354076379675
13001162,7.3594708396357005
13001163,7.7445638390340426
13001164,7.3594708396357005
13001165,7.910858706333897
13001222,8.166936339034102
13001223,7.359804756714709
13001245,7.430348958204263
13001275,7.800726253042139
13001283,7.526962401375483
13001284,7.820131986836788
13001285,7.917420472873862
13001308,7.796391794842719
13001309,7.362838679747547
13001333,7.118351026483371
13001334,7.559353588896258
13001335,7.959225751373856
13001336,7.330692054452882
13001337,8.307469424256784
13001379,7.384252441943561
13001380,7.864735279257642
13001424,7.72319768349502
13001486,7.382113422545563
13001529,7.15453650892074
13001530,7.116920040880655
